event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct,Duration in weeks,Revenue
POP100516,Hourglass,Latin America,Bogotá,Luxury Mall,Shop-in-Shop,2025-04-26,2025-06-10,45,LE-T7F6KUI7,Hourglass Glow Highlighter,66.84,1161,2973,74.53,6,198715.3
POP101726,Givenchy Beauty,Latin America,Bogotá,Luxury Mall,Mall Kiosk,2024-12-24,2025-01-23,30,LE-FDC8BY57,Givenchy Beauty Mirage Serum,266.22,1181,1066,43.35,4,283790.5
POP101261,Sisley-Paris,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2025-04-24,2025-07-21,88,LE-SE18E1RV,Sisley-Paris Pearl Blush,58.6,681,3759,78.26,13,220277.4
POP101582,Lancôme,Latin America,Lima,Luxury Mall,Mall Kiosk,2025-06-27,2025-07-23,26,LE-85G7VI8E,Lancôme Mirage Blush,35.83,1730,2434,53.44,4,87210.2
POP100319,Rare Beauty,Latin America,Mexico City,Luxury Mall,Mall Kiosk,2025-04-26,2025-06-08,43,LE-U5PV7K8R,Rare Beauty Mirage Serum,144.27,1395,809,47.67,6,116714.4
POP101216,Hermès Beauty,Latin America,Lima,Luxury Mall,Flash Event,2025-03-02,2025-04-11,40,LE-C4TFBH7D,Hermès Beauty Pearl Blush,30.31,1300,1111,63.85,6,33674.4
POP100536,Valentino Beauty,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2024-04-29,2024-07-17,79,LE-HY1X1L61,Valentino Beauty Éclat Primer,46.48,2096,2342,89.77,11,108856.2
POP101689,Estée Lauder,Latin America,Lima,Luxury Mall,Flash Event,2024-12-05,2024-12-22,17,LE-JGU79HLZ,Estée Lauder Rouge Mascara,35.08,1450,245,87.5,2,8594.6
POP101453,Bobbi Brown,Latin America,Mexico City,Luxury Mall,Flash Event,2024-05-15,2024-07-25,71,LE-72IOIR3F,Bobbi Brown Mirage Primer,68.24,785,1897,92.4,10,129451.3
POP100137,Shiseido,Latin America,Bogotá,Luxury Mall,Flash Event,2025-05-13,2025-07-15,63,LE-GVEGLPF6,Shiseido Éclat Serum,177.17,2055,1194,95.44,9,211541.0
POP101911,Pat McGrath Labs,Latin America,Buenos Aires,Luxury Mall,Flash Event,2025-04-15,2025-05-25,40,LE-0OTFX4ZF,Pat McGrath Labs Mirage Blush,62.29,1120,2106,53.3,6,131182.7
POP100676,Hourglass,Latin America,Lima,Luxury Mall,Standalone Pop-Up,2025-06-08,2025-07-14,36,LE-1UM2THYR,Hourglass Éclat Highlighter,63.46,1829,1768,69.66,5,112197.3
POP102040,Chanel,Latin America,São Paulo,Luxury Mall,Mall Kiosk,2024-12-08,2024-12-25,17,LE-B61TDDQE,Chanel Mirage Serum,298.3,862,285,72.15,2,85015.5
POP100908,Bobbi Brown,Latin America,Mexico City,Luxury Mall,Standalone Pop-Up,2025-04-14,2025-07-11,88,LE-AVI8SXLF,Bobbi Brown Glow Primer,54.63,1591,1498,79.3,13,81835.7
POP101236,Rare Beauty,Latin America,São Paulo,Luxury Mall,Mall Kiosk,2025-03-16,2025-03-27,11,LE-S4ENLZOJ,Rare Beauty Lumière Blush,48.25,1063,612,50.25,2,29529.0
POP100504,Hermès Beauty,Latin America,São Paulo,Luxury Mall,Flash Event,2024-10-29,2025-01-01,64,LE-CXGYHXIB,Hermès Beauty Rouge Setting Powder,53.86,837,2391,62.84,9,128779.3
POP100108,Estée Lauder,Latin America,Bogotá,Luxury Mall,Mall Kiosk,2025-04-04,2025-06-25,82,LE-GUN2P7M7,Estée Lauder Glow Mascara,49.4,672,1671,43.17,12,82547.4
POP101618,Chanel,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2024-11-06,2024-12-01,25,LE-THN51DXA,Chanel Éclat Highlighter,56.63,1228,3314,70,4,187671.8
POP100456,Hermès Beauty,Latin America,Buenos Aires,Luxury Mall,Mobile Pop-Up Truck,2024-05-31,2024-07-03,33,LE-R3BZJK45,Hermès Beauty Lumière Eyeshadow Palette,69.04,1470,2110,75.49,5,145674.4
POP101098,YSL Beauty,Latin America,Buenos Aires,Luxury Mall,Mall Kiosk,2025-02-13,2025-03-27,42,LE-WJDCJWZ4,YSL Beauty Noir Primer,36.47,1862,580,100,6,21152.6
POP100396,Fenty Beauty,Latin America,Mexico City,Luxury Mall,Mall Kiosk,2024-02-21,2024-04-05,44,LE-7J5LH0ZF,Fenty Beauty Éclat Mascara,66.94,1762,1830,92.89,6,122500.2
POP101123,Rare Beauty,Latin America,São Paulo,Luxury Mall,Shop-in-Shop,2024-04-19,2024-04-27,8,LE-GFSR26BT,Rare Beauty Mirage Serum,155.02,1453,1622,59.44,1,251442.4
POP101277,MAC Cosmetics,Latin America,São Paulo,Luxury Mall,Mall Kiosk,2024-06-08,2024-06-14,6,LE-9YTVVEC0,MAC Cosmetics Satin Foundation,105.87,1951,3810,81.2,1,403364.7
POP101918,Dior,Latin America,Buenos Aires,Luxury Mall,Mall Kiosk,2025-05-18,2025-07-03,46,LE-M5YR2V60,Dior Noir Eyeshadow Palette,134.38,1291,2924,75.79,7,392927.1
POP100559,Armani Beauty,Latin America,Bogotá,Luxury Mall,Flash Event,2024-11-04,2024-11-22,18,LE-CA46ZJ3U,Armani Beauty Pearl Eyeshadow Palette,81.56,737,2549,89.91,3,207896.4
POP101141,Guerlain,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2024-09-12,2024-10-16,34,LE-90RCOZE9,Guerlain Lumière Foundation,116.25,1765,2736,57.38,5,318060.0
POP101996,Pat McGrath Labs,Latin America,Lima,Luxury Mall,Flash Event,2025-02-14,2025-05-06,81,LE-T9AJZU2G,Pat McGrath Labs Glow Foundation,52.05,1501,1223,55.92,12,63657.2
POP101126,YSL Beauty,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2025-03-31,2025-05-09,39,LE-SNFZ5Y78,YSL Beauty Opulence Lipstick,64.81,1083,816,57.42,6,52885.0
POP101166,Huda Beauty,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2025-06-30,2025-08-11,42,LE-7XUD8KCQ,Huda Beauty Velvet Setting Powder,67.91,954,958,72.08,6,65057.8
POP101985,Rare Beauty,Latin America,Buenos Aires,Luxury Mall,Shop-in-Shop,2024-07-28,2024-08-12,15,LE-SAYNRSKQ,Rare Beauty Opulence Serum,141.73,953,1232,67.1,2,174611.4
POP102087,Charlotte Tilbury,Latin America,Buenos Aires,Luxury Mall,Flash Event,2025-01-28,2025-03-26,57,LE-CK2ZD548,Charlotte Tilbury Noir Primer,45.99,804,1713,71.23,8,78780.9
POP102117,MAC Cosmetics,Latin America,Lima,Luxury Mall,Standalone Pop-Up,2024-10-22,2024-11-01,10,LE-TECN0K1K,MAC Cosmetics Satin Fragrance,277.03,1898,709,87.1,1,196414.3
POP100496,Dior,Latin America,Mexico City,Luxury Mall,Flash Event,2024-05-30,2024-07-24,55,LE-B7A42QM3,Dior Rouge Serum,276.71,1432,3539,72.76,8,979276.7
POP102107,YSL Beauty,Latin America,Bogotá,Luxury Mall,Standalone Pop-Up,2024-04-28,2024-06-22,55,LE-ZDNBLGDM,YSL Beauty Glow Eyeshadow Palette,50.67,1834,2436,59.72,8,123432.1
POP101045,Hourglass,Latin America,Mexico City,Luxury Mall,Mall Kiosk,2024-12-05,2025-02-07,64,LE-PB9SNJ0Q,Hourglass Noir Mascara,46.36,1446,1638,91.1,9,75937.7
POP101729,Estée Lauder,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2024-03-27,2024-06-04,69,LE-3T3SJ6TK,Estée Lauder Mirage Fragrance,142.41,1738,1669,93.71,10,237682.3
POP101794,Fenty Beauty,Latin America,Lima,Luxury Mall,Flash Event,2024-09-09,2024-11-11,63,LE-IFX78UW3,Fenty Beauty Rouge Serum,133.19,1079,570,89.34,9,75918.3
POP100186,Valentino Beauty,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2024-06-14,2024-08-25,72,LE-CQNNO9NL,Valentino Beauty Éclat Primer,74.85,907,1493,74.13,10,111751.1
POP100384,Givenchy Beauty,Latin America,Lima,Luxury Mall,Mall Kiosk,2024-06-02,2024-07-14,42,LE-C74PUGM4,Givenchy Beauty Éclat Mascara,55.92,1765,2137,60.4,6,119501.0
POP100854,Huda Beauty,Latin America,unknown,Luxury Mall,Shop-in-Shop,2024-08-05,2024-09-07,33,LE-HQ55WY2M,Huda Beauty Mirage Setting Powder,61.73,1764,2263,92.86,5,139695.0
POP101589,Bobbi Brown,Latin America,Buenos Aires,Luxury Mall,Mobile Pop-Up Truck,2024-09-04,2024-09-15,11,LE-DKVNNMQ3,Bobbi Brown Rouge Lipstick,56.98,1338,3748,91.86,2,213561.0
POP101648,La Prairie,Latin America,Mexico City,Luxury Mall,Standalone Pop-Up,2024-02-23,2024-05-05,72,LE-DFPVY1NE,La Prairie Rouge Mascara,33.52,958,565,63.27,10,18938.8
POP101952,Hermès Beauty,Latin America,Bogotá,Luxury Mall,Shop-in-Shop,2025-02-17,2025-05-06,78,LE-UUFULRKD,Hermès Beauty Pearl Setting Powder,65.09,1185,1627,84.96,11,105901.4
POP101410,Guerlain,Latin America,Buenos Aires,Luxury Mall,Flash Event,2025-04-17,2025-06-26,70,LE-ES4GOSNA,Guerlain Velvet Foundation,95.74,1027,1311,79.26,10,125515.1
POP100972,Hermès Beauty,Latin America,Buenos Aires,Luxury Mall,Flash Event,2024-06-08,2024-06-20,12,LE-6S520W9L,Hermès Beauty Mirage Fragrance,276.78,1738,2497,67.03,2,691119.7
POP101306,Givenchy Beauty,Latin America,Buenos Aires,Luxury Mall,Flash Event,2024-10-04,2024-11-09,36,LE-8SNK5ZZU,Givenchy Beauty Noir Blush,61.3,1219,4361,90.84,5,267329.3
POP102096,Chanel,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2024-07-15,2024-09-18,65,LE-3UUOH47H,Chanel Mirage Fragrance,359.67,1287,1145,100,9,411822.2
POP102052,La Prairie,Latin America,Buenos Aires,Luxury Mall,Mobile Pop-Up Truck,2025-03-09,2025-03-16,7,LE-R2IQJKHJ,La Prairie Velvet Mascara,52.32,972,3798,86.85,1,198711.4
POP100492,La Prairie,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2024-11-24,2025-01-11,48,LE-GJ4XD0U2,La Prairie Pearl Blush,32.78,928,1664,68.11,7,54545.9
POP101076,Dior,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2025-04-27,2025-07-23,87,LE-NPIMKCN2,Dior Lumière Mascara,43.96,1729,3697,88.83,12,162520.1
POP101500,Clé de Peau Beauté,Latin America,São Paulo,Luxury Mall,Shop-in-Shop,2024-06-08,2024-07-25,47,LE-XWAWDCO8,Clé de Peau Beauté Lumière Foundation,47.28,1563,2053,80.57,7,97065.8
POP102051,Guerlain,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2025-01-07,2025-02-25,49,LE-UM8IQ2M4,Guerlain Satin Blush,64.51,833,594,86.46,7,38318.9
POP101386,Tom Ford Beauty,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2025-05-15,2025-06-10,26,LE-LYCUJZ0Q,Tom Ford Beauty Lumière Setting Powder,67.78,1712,1291,56.9,4,87504.0
POP101431,Hourglass,Middle East,Abu Dhabi,Department Store Atrium,Mobile Pop-Up Truck,2024-04-09,2024-04-25,16,LE-G3X4NYMY,Hourglass Éclat Foundation,67.75,743,3604,92.6,2,244171.0
POP100650,Fenty Beauty,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-10-18,2024-12-26,69,LE-94HLKO76,Fenty Beauty Velvet Primer,47.53,1655,3488,94.65,10,165784.6
POP100100,Shiseido,Europe,Berlin,Department Store Atrium,Mobile Pop-Up Truck,2024-07-03,2024-08-21,49,LE-863PTTE9,Shiseido Velvet Fragrance,231.73,1794,999,100,7,231498.3
POP102086,Guerlain,Latin America,Buenos Aires,Department Store Atrium,Mobile Pop-Up Truck,2024-11-27,2025-02-22,87,LE-BH9CEPR8,Guerlain Noir Foundation,115.38,923,2019,76.33,12,232952.2
POP101873,Charlotte Tilbury,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2024-08-26,2024-11-02,68,LE-DCWQLIV3,Charlotte Tilbury Satin Blush,69.55,1066,385,63.53,10,26776.8
POP101473,Fenty Beauty,Middle East,Dubai,Department Store Atrium,Mobile Pop-Up Truck,2024-07-04,2024-08-24,51,LE-AW83OLKB,Fenty Beauty Mirage Eyeshadow Palette,140.02,1770,192,90.14,7,26883.8
POP100188,Bobbi Brown,North America,Los Angeles,Department Store Atrium,Mobile Pop-Up Truck,2024-03-26,2024-06-16,82,LE-FMD9EX95,Bobbi Brown Mirage Mascara,51.47,1407,869,58.92,12,44727.4
POP101427,Dior,Middle East,Dubai,Department Store Atrium,Mobile Pop-Up Truck,2024-11-23,2025-02-07,76,LE-ZEVQLJ8F,Dior Glow Foundation,89.06,618,834,93.92,11,74276.0
POP101846,Bobbi Brown,Europe,Berlin,Department Store Atrium,Mobile Pop-Up Truck,2024-10-04,2024-12-21,78,LE-SDUSJU33,Bobbi Brown Mirage Serum,157,1503,3431,73.28,11,538667.0
POP101118,Pat McGrath Labs,Latin America,São Paulo,Department Store Atrium,Mobile Pop-Up Truck,2025-03-24,2025-04-27,34,LE-Z6C95MLZ,Pat McGrath Labs Éclat Foundation,109.73,1638,1430,56.45,5,156913.9
POP101670,Chanel,North America,unknown,Department Store Atrium,Mobile Pop-Up Truck,2024-05-08,2024-06-29,52,LE-4DGA2I4I,Chanel Mirage Highlighter,41.95,858,4463,92.23,7,187222.9
POP101013,Fenty Beauty,Europe,Berlin,Department Store Atrium,Mobile Pop-Up Truck,2025-01-16,2025-03-17,60,LE-LE228CSK,Fenty Beauty Lumière Setting Powder,57.96,566,669,55.98,9,38775.2
POP102091,Armani Beauty,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-03-17,2024-04-28,42,LE-LKF7E8HV,Armani Beauty Lumière Mascara,45.07,1745,713,83.98,6,32134.9
POP100617,Hermès Beauty,North America,Miami,Department Store Atrium,Mobile Pop-Up Truck,2024-04-07,2024-04-18,11,LE-H3U230CQ,Hermès Beauty Velvet Setting Powder,69.59,1645,607,52.6,2,42241.1
POP101797,Lancôme,Latin America,unknown,Department Store Atrium,Mobile Pop-Up Truck,2024-09-12,2024-12-01,80,LE-R09FABDQ,Lancôme Glow Serum,106.25,928,1597,68.51,11,169681.3
POP102010,Sisley-Paris,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2024-09-15,2024-10-21,36,LE-8MHRHKEM,Sisley-Paris Opulence Eyeshadow Palette,128.87,1499,4631,98.11,5,596797.0
POP101892,Bobbi Brown,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-02-21,2024-04-30,69,LE-WE15WCGG,Bobbi Brown Mirage Primer,80.07,1276,1707,69.7,10,136679.5
POP101493,Rare Beauty,Asia-Pacific,Shanghai,Department Store Atrium,Mobile Pop-Up Truck,2024-05-16,2024-06-30,45,LE-MC3CNUV4,Rare Beauty Pearl Primer,35.71,1217,2032,75.4,6,72562.7
POP100481,Lancôme,Asia-Pacific,Hong Kong,Department Store Atrium,Mobile Pop-Up Truck,2024-12-08,2025-02-12,66,LE-CHLX64LG,Lancôme Opulence Mascara,34.45,1126,1507,92.06,9,51916.2
POP100888,MAC Cosmetics,Latin America,Buenos Aires,Department Store Atrium,Mobile Pop-Up Truck,2024-07-14,2024-08-19,36,LE-6438AI2M,MAC Cosmetics Lumière Primer,42.32,1053,1989,46.58,5,84174.5
POP102081,Guerlain,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2025-01-15,2025-03-01,45,LE-CPOERKML,Guerlain Éclat Eyeshadow Palette,67.1,1255,904,83.32,6,60658.4
POP100520,Shiseido,Asia-Pacific,Shanghai,Department Store Atrium,Mobile Pop-Up Truck,2025-03-05,2025-04-07,33,LE-H7FZ8H5M,Shiseido Lumière Blush,56.28,604,2243,100,5,126236.0
POP101564,Valentino Beauty,North America,Toronto,Department Store Atrium,Mobile Pop-Up Truck,2024-11-23,2025-01-04,42,LE-XWK9X1UJ,Valentino Beauty Éclat Fragrance,321.22,866,2198,62.96,6,706041.6
POP100058,YSL Beauty,Middle East,Jeddah,Department Store Atrium,Mobile Pop-Up Truck,2024-05-24,2024-05-30,6,LE-L4KHR4GZ,YSL Beauty Noir Eyeshadow Palette,143.59,994,1459,82.66,1,209497.8
POP100505,Bobbi Brown,Europe,Berlin,Department Store Atrium,Mobile Pop-Up Truck,2024-07-25,2024-09-02,39,LE-K4WDRYOA,Bobbi Brown Mirage Setting Powder,72.33,865,893,82.53,6,64590.7
POP100513,MAC Cosmetics,Latin America,Bogotá,Department Store Atrium,Mobile Pop-Up Truck,2024-09-07,2024-11-25,79,LE-RMTJJO3Q,MAC Cosmetics Éclat Fragrance,93.32,776,194,65.76,11,18104.1
POP100903,Rare Beauty,Latin America,São Paulo,Department Store Atrium,Mobile Pop-Up Truck,2025-06-16,2025-07-29,43,LE-3VHJY09D,Rare Beauty Glow Mascara,55.39,1872,3633,84.31,6,201231.9
POP100006,Estée Lauder,Europe,Berlin,Department Store Atrium,Mobile Pop-Up Truck,2025-04-07,,3,LE-GHQBMGFG,Estée Lauder Lumière Fragrance,376.84,575,1411,71.08,0,531721.2
POP101429,Sisley-Paris,Middle East,Doha,Department Store Atrium,Mobile Pop-Up Truck,2024-03-20,2024-05-22,63,LE-E79XA83B,Sisley-Paris Satin Mascara,72.41,859,2632,65.25,9,190583.1
POP100457,Chanel,Middle East,Dubai,Department Store Atrium,Mobile Pop-Up Truck,2025-04-18,2025-06-02,45,LE-SUTII34Z,Chanel Éclat Primer,36.96,1220,2176,71.34,6,80425.0
POP100214,Armani Beauty,North America,Miami,Department Store Atrium,Mobile Pop-Up Truck,2025-05-28,2025-07-12,45,LE-UFJUYAXO,Armani Beauty Satin Highlighter,73.2,1603,2605,81.48,6,190686.0
POP100377,Lancôme,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2025-05-04,2025-07-23,80,LE-EKRU6YGX,Lancôme Rouge Fragrance,114.65,711,1491,64.02,11,170943.2
POP101075,Rare Beauty,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2024-05-18,2024-07-22,65,LE-PF16KLLV,Rare Beauty Noir Lipstick,61.47,1305,2554,69.38,9,156994.4
POP100626,Armani Beauty,Latin America,Buenos Aires,Department Store Atrium,Mobile Pop-Up Truck,2024-05-28,2024-07-19,52,LE-NY7QHS6U,Armani Beauty Satin Highlighter,77.31,1637,532,87.21,7,41128.9
POP101412,Fenty Beauty,Latin America,unknown,Department Store Atrium,Mobile Pop-Up Truck,2024-11-12,2025-01-03,52,LE-KEP297ZW,Fenty Beauty Velvet Eyeshadow Palette,67.76,778,1923,60.49,7,130302.5
POP100012,Armani Beauty,Asia-Pacific,Hong Kong,Department Store Atrium,Mobile Pop-Up Truck,2025-01-31,2025-03-31,59,LE-TDO21FT2,Armani Beauty Rouge Fragrance,205.76,1434,2406,59.93,8,495058.6
POP100897,Rare Beauty,Latin America,Lima,Department Store Atrium,Mobile Pop-Up Truck,2025-01-28,2025-03-11,42,LE-CBLZYP4D,Rare Beauty Éclat Setting Powder,44.81,615,359,92.29,6,16086.8
POP101255,Tom Ford Beauty,Latin America,Mexico City,Department Store Atrium,Mobile Pop-Up Truck,2024-06-25,2024-08-31,67,LE-KIBW3HV6,Tom Ford Beauty Lumière Serum,92.73,1386,1534,51.24,10,142247.8
POP100666,YSL Beauty,Europe,Milan,Department Store Atrium,Mobile Pop-Up Truck,2024-10-08,2024-11-01,24,LE-FGQH8GXW,YSL Beauty Mirage Mascara,57.63,1558,1965,87.33,3,113243.0
POP101101,Chanel,Latin America,Bogotá,Department Store Atrium,Mobile Pop-Up Truck,2025-05-18,2025-07-22,65,LE-FIP6KF26,Chanel Glow Serum,217.25,862,998,54.12,9,216815.5
POP101867,YSL Beauty,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2025-02-13,2025-02-22,9,LE-FZOC6HQD,YSL Beauty Éclat Eyeshadow Palette,50.26,752,766,76.37,1,38499.2
POP100372,Clé de Peau Beauté,Latin America,Buenos Aires,Department Store Atrium,Mobile Pop-Up Truck,2024-08-09,2024-09-07,29,LE-X0Q05N8Q,Clé de Peau Beauté Glow Mascara,47.26,1245,3187,72.35,4,150617.6
POP100933,Sisley-Paris,Europe,Paris,Department Store Atrium,Mobile Pop-Up Truck,2025-01-29,2025-03-15,45,LE-QJPREMWE,Sisley-Paris Lumière Setting Powder,49.11,1742,3458,70.53,6,169822.4
POP100828,Armani Beauty,Asia-Pacific,Hong Kong,Department Store Atrium,Mobile Pop-Up Truck,2025-03-19,2025-04-12,24,LE-IFLA5EXB,Armani Beauty Pearl Foundation,119.8,1244,3716,93.06,3,445176.8
POP101725,Sisley-Paris,North America,Miami,Department Store Atrium,Mobile Pop-Up Truck,2024-04-30,2024-06-30,61,LE-KJTL0VFL,Sisley-Paris Rouge Fragrance,242.37,858,2384,66.33,9,577810.1
POP101866,Chanel,North America,Miami,Department Store Atrium,Mobile Pop-Up Truck,2024-04-08,2024-06-23,76,LE-AO33IMBP,Chanel Opulence Lipstick,70.81,1044,3740,75.45,11,264829.4
POP100734,Estée Lauder,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2024-05-29,2024-06-07,9,LE-5QDBMA4M,Estée Lauder Glow Foundation,46.06,1597,279,73.42,1,12850.7
POP100036,MAC Cosmetics,Middle East,Dubai,Department Store Atrium,Mobile Pop-Up Truck,2025-01-28,2025-03-04,35,LE-3DV67EW0,MAC Cosmetics Velvet Setting Powder,46.1,566,1511,60.98,5,69657.1
POP100690,YSL Beauty,Europe,London,Department Store Atrium,Mobile Pop-Up Truck,2025-07-04,2025-08-07,34,LE-VEC7RK5K,YSL Beauty Satin Fragrance,90.32,1496,3195,84.59,5,288572.4
POP102002,MAC Cosmetics,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-04-04,2024-05-06,32,LE-ER45UBVD,MAC Cosmetics Noir Primer,48.34,1763,1900,100,5,91846.0
POP101070,YSL Beauty,Middle East,Dubai,Department Store Atrium,Mobile Pop-Up Truck,2025-01-16,2025-03-24,67,LE-DN3IOYAL,YSL Beauty Éclat Highlighter,64.89,1365,2636,69.74,10,171050.0
POP101092,Givenchy Beauty,Europe,Paris,Department Store Atrium,Mobile Pop-Up Truck,2025-04-20,2025-06-04,45,LE-HQX7KLXU,Givenchy Beauty Noir Primer,57.05,855,2028,51.52,6,115697.4
POP100696,NARS,Europe,London,Department Store Atrium,Mobile Pop-Up Truck,2024-04-23,2024-07-05,73,LE-KS92J40M,NARS Satin Setting Powder,73.52,688,556,67.72,10,40877.1
POP100116,Charlotte Tilbury,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2024-09-22,2024-10-20,28,LE-AADX12RE,Charlotte Tilbury Velvet Serum,193.84,1114,851,70.04,4,164957.8
POP100268,Sisley-Paris,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-10-23,2024-11-06,14,LE-RL21U8HO,Sisley-Paris Mirage Blush,66.23,1813,2411,89.83,2,159680.5
POP100263,Hourglass,Middle East,Abu Dhabi,Department Store Atrium,Mobile Pop-Up Truck,2024-02-26,2024-04-13,47,LE-IA3VKZK8,Hourglass Rouge Highlighter,45.38,1452,1009,81.37,7,45788.4
POP101377,Sisley-Paris,Latin America,Bogotá,Department Store Atrium,Mobile Pop-Up Truck,2024-12-28,2025-03-12,74,LE-YXI47ACD,Sisley-Paris Mirage Blush,58.3,574,1035,69.84,11,60340.5
POP100399,Hourglass,Latin America,São Paulo,Department Store Atrium,Mobile Pop-Up Truck,2024-07-27,2024-09-13,48,LE-QSVRDZJ1,Hourglass Opulence Serum,243.61,1519,1863,91.23,7,453845.4
POP100625,Hourglass,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2025-03-27,2025-05-16,50,LE-HGHULPM5,Hourglass Velvet Fragrance,107.73,765,4267,88.91,7,459683.9
POP100517,Charlotte Tilbury,Asia-Pacific,Hong Kong,Department Store Atrium,Mobile Pop-Up Truck,2024-09-11,2024-11-26,76,LE-OQ34HNQ1,Charlotte Tilbury Lumière Lipstick,56.98,681,2001,82.72,11,114017.0
POP100026,Fenty Beauty,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2025-04-11,2025-05-02,21,LE-3T2R8U8G,Fenty Beauty Pearl Mascara,49.45,611,4413,92.89,3,218222.9
POP101158,Shiseido,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-03-10,2024-04-27,48,LE-QCXSWSHG,Shiseido Pearl Highlighter,84.08,733,2939,78.52,7,247111.1
POP100880,Hourglass,Europe,Madrid,Department Store Atrium,Mobile Pop-Up Truck,2024-12-21,2025-02-15,56,LE-I9E9GKW4,Hourglass Glow Foundation,74.88,1183,4415,90.86,8,330595.2
POP101595,Guerlain,North America,Chicago,Department Store Atrium,Mobile Pop-Up Truck,2024-03-29,2024-06-27,90,LE-AA5NQTWA,Guerlain Pearl Fragrance,106.74,565,159,74.65,13,16971.7
POP100317,Hourglass,North America,Chicago,Department Store Atrium,Mobile Pop-Up Truck,2025-05-11,2025-05-22,11,LE-HARTH55Q,Hourglass Satin Eyeshadow Palette,66.21,616,2747,97.58,2,181878.9
POP101408,Charlotte Tilbury,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2024-06-11,2024-06-20,9,LE-3FL1A08Q,Charlotte Tilbury Satin Foundation,45.82,870,771,67.75,1,35327.2
POP100392,MAC Cosmetics,Middle East,Riyadh,Department Store Atrium,Mobile Pop-Up Truck,2024-12-02,2024-12-09,7,LE-YPNNX0P7,MAC Cosmetics Mirage Mascara,37.11,653,3266,85.83,1,121201.3
POP102062,Valentino Beauty,Latin America,São Paulo,Department Store Atrium,Mobile Pop-Up Truck,2025-04-20,2025-05-29,39,LE-R9WBWP62,Valentino Beauty Velvet Foundation,55.36,991,1839,58.62,6,101807.0
POP101579,Dior,Asia-Pacific,Shanghai,Department Store Atrium,Mobile Pop-Up Truck,2025-04-22,2025-05-08,16,LE-6K4QJJPY,Dior Opulence Foundation,108.22,1046,2009,88.46,2,217414.0
POP100769,Clé de Peau Beauté,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2024-04-13,2024-06-12,60,LE-M640N58T,Clé de Peau Beauté Lumière Blush,42.76,1178,3406,75.86,9,145640.6
POP100330,Pat McGrath Labs,Latin America,Mexico City,Department Store Atrium,Mobile Pop-Up Truck,2025-03-24,2025-06-18,86,LE-KE50QP62,Pat McGrath Labs Velvet Fragrance,325.58,1623,160,58.39,12,52092.8
POP100306,Sisley-Paris,Middle East,Jeddah,Department Store Atrium,Mall Kiosk,2025-07-18,2025-07-25,7,LE-46F6IFBF,Sisley-Paris Éclat Serum,279.14,888,2551,51.06,1,712086.1
POP100433,Valentino Beauty,Latin America,São Paulo,Department Store Atrium,Mall Kiosk,2025-01-01,2025-03-20,78,LE-TX6NH9N8,Valentino Beauty Satin Fragrance,236.65,1466,2016,71.64,11,477086.4
POP100135,Dior,Asia-Pacific,Shanghai,Department Store Atrium,Mall Kiosk,2025-05-08,2025-07-26,79,LE-3FVZGCD4,Dior Glow Foundation,60.92,1533,2680,59.14,11,163265.6
POP100029,Shiseido,Europe,Paris,Department Store Atrium,Mall Kiosk,2024-03-26,2024-05-25,60,LE-BP8L2C5V,Shiseido Glow Setting Powder,65.62,1682,2054,53.57,9,134783.5
